loan_amnt,annual_inc,open_acc,dti,delinq_2yrs,inq_last_6mths,revol_util,emp_length,defaulted,term_5yrs,has_bankruptcy
1500.0,45000.0,10.0,20.77,0.0,2.0,79.1,0.0,False,False,False
8000.0,70000.0,13.0,10.49,1.0,0.0,67.6,2.0,False,False,True
16750.0,43867.0,12.0,21.61,0.0,0.0,79.8,1.0,True,True,False
15000.0,52000.0,16.0,12.78,0.0,3.0,44.5,1.0,False,True,False
13750.0,100000.0,18.0,20.72,0.0,3.0,82.3,3.0,False,False,False
3200.0,50004.0,7.0,14.11,1.0,0.0,72.2,10.0,False,False,False
5600.0,30000.0,13.0,2.01,0.0,1.0,87.9,3.0,False,False,False
8000.0,48900.0,10.0,17.5,0.0,0.0,48.3,5.0,True,True,False
9600.0,120000.0,10.0,13.25,0.0,2.0,45.9,7.0,False,True,False
4000.0,48000.0,8.0,2.6,0.0,0.0,1.0,2.0,False,True,False
3250.0,28800.0,9.0,24.46,0.0,0.0,78.4,4.0,False,False,False
1500.0,61900.0,8.0,10.53,0.0,0.0,58.4,4.0,False,False,False
15000.0,78600.0,19.0,15.65,0.0,1.0,31.1,8.0,True,True,False
24250.0,75000.0,10.0,14.29,1.0,2.0,54.4,10.0,False,True,False
25000.0,94000.0,7.0,10.42,2.0,1.0,7.2,4.0,False,False,False
1200.0,45000.0,5.0,18.88,0.0,3.0,97.3,2.0,False,False,False
24000.0,80000.0,13.0,15.45,1.0,1.0,50.6,10.0,False,False,False
7200.0,70000.0,9.0,19.15,1.0,0.0,35.9,3.0,False,False,False
5000.0,60000.0,7.0,11.4,2.0,2.0,68.7,0.0,False,True,False
7000.0,87000.0,17.0,16.83,1.0,1.0,19.5,10.0,False,False,False
6000.0,39600.0,6.0,16.33,0.0,2.0,32.6,8.0,False,True,False
3000.0,32640.0,8.0,14.08,1.0,0.0,5.6,7.0,False,False,False
14000.0,140000.0,21.0,3.05,0.0,0.0,20.6,10.0,False,False,False
15000.0,60000.0,16.0,10.52,0.0,0.0,66.1,6.0,False,False,False
10000.0,53004.0,5.0,21.12,0.0,0.0,81.6,10.0,True,False,False
5600.0,108041.0,9.0,9.84,1.0,0.0,94.2,6.0,False,False,False
14000.0,80004.0,13.0,5.67,0.0,0.0,6.5,0.0,False,True,False
10000.0,50000.0,7.0,14.78,2.0,1.0,73.2,2.0,False,False,False
12000.0,51996.0,8.0,12.62,0.0,1.0,86.5,5.0,False,True,False
12000.0,56000.0,9.0,6.26,0.0,0.0,43.3,10.0,False,False,False
15000.0,65000.0,6.0,16.04,0.0,0.0,4.9,1.0,False,False,False
7000.0,51000.0,9.0,23.44,1.0,0.0,63.1,8.0,False,False,False
6000.0,70000.0,4.0,6.48,2.0,1.0,90.0,10.0,True,False,False
8000.0,96000.0,7.0,0.25,1.0,1.0,12.9,1.0,False,False,False
14000.0,52000.0,10.0,16.38,0.0,0.0,80.6,4.0,False,True,False
8000.0,32000.0,5.0,7.01,0.0,0.0,31.0,0.0,False,True,False
12000.0,76000.0,6.0,13.61,0.0,3.0,78.1,3.0,False,True,False
18000.0,99996.0,22.0,13.42,0.0,1.0,25.1,10.0,False,True,False
14000.0,114000.0,7.0,6.18,0.0,0.0,6.1,10.0,False,False,False
10750.0,31200.0,8.0,20.42,0.0,0.0,84.8,3.0,False,True,False
8400.0,30204.0,5.0,3.62,0.0,0.0,33.6,1.0,True,True,False
5000.0,35004.0,8.0,22.32,0.0,2.0,47.2,7.0,False,False,False
12000.0,75000.0,9.0,20.0,1.0,1.0,43.6,10.0,False,False,False
7000.0,81000.0,7.0,13.23,0.0,0.0,78.9,8.0,False,False,False
25000.0,155000.0,11.0,10.32,1.0,2.0,29.8,3.0,False,False,False
5000.0,32760.0,4.0,0.31,1.0,0.0,0.0,4.0,False,False,False
16000.0,110004.0,6.0,14.61,0.0,2.0,5.7,0.0,False,False,False
5000.0,30000.0,5.0,1.4,0.0,0.0,5.3,10.0,False,False,False
6700.0,49920.0,6.0,2.31,0.0,1.0,48.1,6.0,False,True,False
15000.0,92000.0,7.0,14.2,1.0,0.0,76.6,5.0,False,False,False
8400.0,102000.0,15.0,14.24,0.0,1.0,98.6,4.0,False,False,False
6000.0,97000.0,4.0,19.26,0.0,2.0,48.0,4.0,False,False,False
17500.0,102000.0,13.0,19.24,0.0,3.0,12.1,4.0,False,True,False
25000.0,180000.0,16.0,12.0,0.0,1.0,69.8,10.0,False,False,False
20000.0,95000.0,13.0,16.67,0.0,1.0,37.7,3.0,False,False,False
5600.0,35000.0,14.0,6.65,1.0,0.0,46.0,10.0,False,True,False
17500.0,92300.0,17.0,20.06,0.0,1.0,75.3,6.0,False,False,False
8400.0,67000.0,6.0,7.97,2.0,1.0,24.5,2.0,False,False,False
4000.0,19200.0,2.0,3.06,0.0,2.0,23.5,1.0,False,False,False
20800.0,42660.0,5.0,5.63,0.0,0.0,66.2,3.0,False,True,False
16000.0,61000.0,10.0,8.71,0.0,0.0,37.9,3.0,False,False,False
2100.0,51996.0,17.0,23.49,2.0,0.0,59.4,6.0,False,False,False
2500.0,24000.0,9.0,5.8,2.0,1.0,18.9,4.0,False,False,False
15000.0,109000.0,15.0,9.69,1.0,1.0,49.3,10.0,False,False,False
2000.0,45000.0,18.0,24.32,0.0,3.0,63.5,10.0,False,True,False
15000.0,80000.0,6.0,18.11,0.0,1.0,27.3,8.0,False,False,False
8000.0,65000.0,3.0,6.85,1.0,1.0,43.6,2.0,False,False,False
12000.0,54996.0,5.0,16.91,0.0,2.0,60.9,10.0,False,True,False
3250.0,18000.0,7.0,21.67,1.0,0.0,76.5,1.0,False,False,False
6000.0,112224.0,3.0,10.45,0.0,0.0,34.89,2.0,False,True,False
7000.0,54257.0,12.0,16.15,0.0,0.0,81.6,10.0,True,False,True
7925.0,115800.0,11.0,20.64,1.0,0.0,51.3,10.0,False,True,False
25000.0,124000.0,9.0,9.41,0.0,2.0,64.5,3.0,True,True,False
4500.0,54196.0,13.0,14.57,1.0,0.0,35.2,10.0,False,False,False
9000.0,55000.0,11.0,19.68,1.0,0.0,20.4,0.0,False,False,False
14000.0,100000.0,7.0,13.65,0.0,2.0,59.0,0.0,False,False,False
15000.0,150000.0,18.0,19.5,0.0,3.0,77.9,5.0,False,False,False
5000.0,45600.0,7.0,20.58,0.0,0.0,86.4,4.0,False,False,False
6500.0,115000.0,15.0,16.77,1.0,2.0,73.8,4.0,False,False,False
10000.0,72000.0,5.0,3.9,0.0,2.0,21.6,7.0,False,True,False
9000.0,55000.0,10.0,13.81,1.0,0.0,78.3,2.0,False,False,False
5600.0,30912.0,10.0,7.57,0.0,0.0,35.2,3.0,False,True,False
9200.0,66000.0,8.0,10.09,1.0,3.0,51.7,0.0,False,False,False
15000.0,123000.0,6.0,7.48,0.0,0.0,82.3,5.0,False,True,False
8000.0,28000.0,8.0,13.41,0.0,2.0,39.4,3.0,False,False,False
25000.0,135000.0,4.0,8.75,0.0,0.0,91.2,2.0,False,False,False
5900.0,30000.0,5.0,22.99,1.0,0.0,8.3,5.0,False,False,False
10000.0,52000.0,3.0,12.53,0.0,0.0,51.7,1.0,True,True,False
6500.0,45000.0,14.0,18.11,1.0,1.0,28.7,10.0,False,False,False
6200.0,26000.0,8.0,13.06,2.0,0.0,14.2,10.0,True,True,False
15000.0,88000.0,10.0,9.4,0.0,1.0,21.4,0.0,False,True,False
4000.0,23920.0,5.0,22.32,0.0,1.0,88.5,0.0,False,False,False
12000.0,130000.0,17.0,10.31,1.0,3.0,34.1,2.0,False,False,False
24250.0,75000.0,17.0,13.6,0.0,1.0,59.9,10.0,False,True,False
9600.0,48000.0,5.0,13.3,0.0,1.0,13.9,1.0,False,True,False
4800.0,62000.0,6.0,9.15,0.0,0.0,99.6,5.0,False,False,False
11000.0,48000.0,10.0,15.2,0.0,0.0,42.5,2.0,False,False,False
6300.0,30000.0,7.0,8.16,0.0,0.0,58.9,0.0,False,False,False
5000.0,75000.0,12.0,5.5,0.0,1.0,27.1,5.0,False,False,False
10000.0,62000.0,3.0,18.73,1.0,0.0,25.2,5.0,True,True,False
7000.0,66000.0,11.0,3.65,0.0,1.0,36.9,2.0,False,False,False
4200.0,32004.0,7.0,16.35,0.0,2.0,51.6,6.0,False,True,False
15000.0,59534.0,13.0,14.65,1.0,0.0,33.0,5.0,False,False,False
4000.0,55560.0,5.0,8.19,0.0,0.0,45.1,10.0,False,True,False
16000.0,70000.0,10.0,15.48,0.0,1.0,36.5,10.0,False,False,False
4800.0,27000.0,7.0,14.89,0.0,0.0,46.5,1.0,False,False,False
4800.0,33900.0,4.0,21.0,0.0,0.0,44.0,3.0,False,True,False
6000.0,30000.0,9.0,14.08,1.0,3.0,64.7,0.0,False,False,False
10000.0,30000.0,2.0,1.8,1.0,1.0,77.2,3.0,False,False,False
2300.0,34416.0,6.0,6.21,0.0,0.0,8.0,10.0,False,False,False
9000.0,120000.0,14.0,4.43,2.0,0.0,62.2,10.0,True,False,False
13000.0,42900.0,9.0,8.81,0.0,0.0,34.5,7.0,False,True,False
16000.0,82500.0,9.0,18.3,1.0,3.0,50.0,10.0,True,False,False
3250.0,20400.0,12.0,19.41,1.0,1.0,65.6,2.0,False,True,False
15000.0,90474.0,20.0,9.64,0.0,1.0,19.9,10.0,False,False,False
8875.0,130000.0,6.0,7.92,0.0,0.0,53.3,3.0,False,False,False
4325.0,52800.0,7.0,17.77,0.0,0.0,14.0,2.0,False,False,False
8000.0,25200.0,6.0,7.71,0.0,2.0,87.2,2.0,False,True,False
8000.0,40000.0,3.0,2.77,0.0,1.0,2.8,4.0,False,False,False
10000.0,125000.0,16.0,18.43,0.0,1.0,2.9,4.0,False,False,False
6000.0,69000.0,5.0,21.13,1.0,0.0,89.9,10.0,False,False,False
8000.0,35000.0,6.0,8.13,0.0,1.0,81.2,2.0,False,False,True
4750.0,37000.0,13.0,19.33,0.0,0.0,24.3,7.0,False,False,False
7000.0,50000.0,9.0,2.45,2.0,2.0,85.0,10.0,False,True,False
3000.0,27600.0,9.0,18.04,0.0,3.0,79.7,10.0,False,False,True
25000.0,160000.0,15.0,10.42,0.0,1.0,44.7,6.0,True,True,False
25000.0,101004.0,12.0,20.84,0.0,0.0,87.8,8.0,True,True,False
15000.0,97344.0,13.0,7.58,0.0,3.0,80.8,10.0,False,True,False
15000.0,528000.0,10.0,16.63,0.0,0.0,47.5,4.0,False,False,False
7000.0,34800.0,11.0,16.48,0.0,0.0,59.7,3.0,False,False,True
12000.0,60000.0,13.0,11.5,1.0,0.0,36.7,4.0,False,False,False
18000.0,108639.0,8.0,13.35,0.0,0.0,76.9,3.0,False,False,False
24000.0,90000.0,6.0,7.99,1.0,1.0,77.8,6.0,False,True,False
12000.0,69996.0,14.0,18.64,0.0,1.0,58.3,5.0,True,True,False
15000.0,141000.0,16.0,10.93,0.0,2.0,21.9,1.0,False,False,False
13000.0,30000.0,8.0,11.44,1.0,0.0,27.2,3.0,False,False,False
5000.0,100980.0,10.0,11.5,1.0,2.0,85.2,3.0,True,True,False
8800.0,60000.0,13.0,17.1,1.0,2.0,27.9,10.0,True,False,False
12000.0,200000.0,8.0,8.75,0.0,1.0,45.8,1.0,False,True,False
20000.0,120000.0,5.0,7.03,0.0,0.0,85.7,3.0,False,True,False
3600.0,85000.0,2.0,2.95,1.0,0.0,97.1,0.0,False,False,False
22000.0,120000.0,7.0,2.32,2.0,1.0,68.0,10.0,True,True,False
15250.0,38004.0,12.0,21.57,1.0,1.0,32.6,0.0,False,True,False
1550.0,34480.0,7.0,10.34,0.0,1.0,13.9,4.0,False,False,False
4000.0,24000.0,5.0,6.7,0.0,1.0,20.2,0.0,True,True,False
15000.0,83000.0,7.0,17.55,1.0,0.0,55.5,4.0,True,True,False
15000.0,44000.0,7.0,20.56,0.0,0.0,90.3,7.0,False,True,False
4000.0,72000.0,10.0,22.6,1.0,2.0,5.3,1.0,False,True,False
9000.0,31200.0,6.0,12.27,0.0,1.0,0.0,7.0,False,False,False
20000.0,350000.0,14.0,5.34,1.0,1.0,35.1,2.0,False,True,False
10000.0,80000.0,7.0,6.0,0.0,0.0,31.1,3.0,False,False,False
4000.0,108000.0,15.0,17.9,0.0,1.0,5.3,1.0,False,True,False
3100.0,51000.0,12.0,22.35,1.0,0.0,38.3,8.0,False,True,False
8100.0,96000.0,15.0,14.47,0.0,0.0,27.1,10.0,False,True,False
2700.0,66000.0,9.0,0.27,0.0,0.0,1.8,4.0,False,False,False
8000.0,50000.0,31.0,20.4,0.0,2.0,78.1,7.0,True,True,False
12800.0,78000.0,10.0,8.51,0.0,0.0,71.8,10.0,False,True,False
5000.0,50000.0,5.0,2.64,0.0,0.0,38.9,7.0,False,True,True
5000.0,45000.0,9.0,14.27,0.0,0.0,48.0,1.0,True,True,False
5000.0,25000.0,15.0,7.73,1.0,1.0,22.5,3.0,True,True,True
5000.0,96000.0,7.0,0.53,1.0,0.0,5.3,3.0,False,True,False
24000.0,160000.0,11.0,14.57,0.0,1.0,92.4,1.0,True,False,False
14000.0,76254.38,10.0,24.88,0.0,2.0,77.7,3.0,False,False,False
10000.0,38400.0,4.0,8.63,0.0,0.0,90.7,7.0,False,False,False
9800.0,74500.0,4.0,3.12,2.0,0.0,0.0,10.0,True,False,False
2500.0,54996.0,8.0,23.33,1.0,0.0,84.9,10.0,False,False,False
5000.0,32000.0,6.0,24.6,0.0,2.0,77.8,0.0,False,False,False
23000.0,80000.0,9.0,21.58,0.0,1.0,1.5,3.0,False,True,False
15000.0,112000.0,18.0,20.42,1.0,0.0,76.2,9.0,False,False,False
20000.0,68400.0,8.0,22.56,0.0,1.0,80.6,4.0,True,False,False
25000.0,110000.0,10.0,20.95,0.0,2.0,88.2,9.0,False,True,False
10000.0,75510.0,12.0,23.47,0.0,2.0,77.4,10.0,False,True,False
16500.0,71000.0,7.0,8.82,0.0,0.0,66.6,0.0,False,False,False
16000.0,47000.0,8.0,8.5,1.0,1.0,61.6,9.0,False,True,False
10000.0,47000.0,8.0,19.33,0.0,1.0,95.4,0.0,True,True,False
3600.0,44016.0,3.0,9.21,0.0,0.0,8.6,5.0,False,True,False
10000.0,45000.0,14.0,8.45,0.0,1.0,49.6,9.0,True,True,True
5000.0,75000.0,14.0,12.83,0.0,0.0,31.1,5.0,False,False,False
3600.0,120000.0,11.0,16.17,2.0,2.0,68.6,1.0,False,False,False
18000.0,200000.0,7.0,4.09,1.0,0.0,80.2,5.0,False,False,False
8400.0,71000.0,13.0,20.11,0.0,1.0,88.3,7.0,False,True,False
21000.0,140000.0,11.0,4.93,3.0,0.0,24.8,2.0,True,True,False
3850.0,47000.0,17.0,12.56,0.0,3.0,20.3,10.0,False,True,False
22000.0,105000.0,2.0,1.11,0.0,1.0,69.6,0.0,True,True,False
25000.0,140600.0,10.0,15.95,2.0,0.0,80.1,10.0,False,True,False
25000.0,69552.0,5.0,10.49,0.0,0.0,43.4,3.0,False,True,False
16000.0,100000.0,14.0,2.04,0.0,0.0,0.0,5.0,False,False,False
18000.0,60000.0,16.0,8.02,0.0,0.0,69.1,3.0,False,False,False
4000.0,45000.0,11.0,22.79,1.0,1.0,43.8,2.0,False,False,False
8000.0,30000.0,10.0,11.8,0.0,1.0,44.9,7.0,False,False,False
12000.0,42000.0,9.0,19.17,0.0,2.0,36.3,10.0,False,False,False
20000.0,65000.0,3.0,9.77,1.0,0.0,85.7,3.0,True,False,False
6000.0,31680.0,7.0,11.02,1.0,3.0,29.6,6.0,False,False,False
25000.0,200000.0,10.0,9.0,0.0,2.0,80.5,0.0,False,True,False
25000.0,77000.0,11.0,16.25,0.0,0.0,93.6,10.0,False,False,True
25000.0,157500.0,19.0,14.06,1.0,1.0,32.4,4.0,False,False,False
15000.0,65004.0,14.0,14.23,0.0,3.0,59.4,1.0,True,False,False
8000.0,48000.0,7.0,20.35,1.0,0.0,42.5,4.0,False,False,False
10000.0,107220.57,5.0,4.52,0.0,0.0,75.3,9.0,False,False,False
12000.0,84996.0,5.0,9.76,1.0,0.0,49.9,1.0,False,False,False
4900.0,42000.0,8.0,5.08,1.0,0.0,16.3,2.0,False,False,False
12000.0,72500.0,22.0,22.76,6.0,2.0,33.8,4.0,False,False,False
13000.0,76000.0,11.0,17.15,0.0,0.0,34.9,3.0,False,False,False
2500.0,67200.0,5.0,19.63,0.0,1.0,58.4,10.0,True,False,True
6075.0,36000.0,5.0,16.13,0.0,2.0,0.0,7.0,False,True,False
4800.0,65004.0,10.0,16.61,0.0,1.0,79.5,3.0,False,True,False
10750.0,36000.0,5.0,12.5,0.0,1.0,66.2,9.0,False,True,False
9600.0,33600.0,11.0,17.43,1.0,1.0,31.5,6.0,False,False,False
3000.0,67500.0,8.0,5.4,1.0,1.0,5.6,3.0,False,False,True
4600.0,48000.0,13.0,18.85,0.0,0.0,74.9,2.0,False,False,False
15000.0,105000.0,12.0,23.42,0.0,3.0,90.1,5.0,False,False,False
6000.0,26880.0,6.0,5.13,0.0,0.0,70.2,0.0,False,False,False
6000.0,45000.0,18.0,14.0,0.0,2.0,26.4,10.0,False,False,False
13000.0,109896.0,11.0,12.28,0.0,0.0,0.2,4.0,True,True,False
3200.0,17000.0,2.0,14.96,0.0,1.0,0.0,0.0,False,False,False
9000.0,73000.0,14.0,9.55,1.0,0.0,43.9,10.0,False,False,False
2000.0,60000.0,13.0,12.08,1.0,0.0,4.0,1.0,False,False,False
8000.0,64200.0,14.0,16.07,1.0,0.0,55.2,3.0,True,True,False
8000.0,26400.0,10.0,19.5,1.0,3.0,13.1,8.0,False,True,False
6000.0,30160.0,5.0,22.88,2.0,1.0,59.8,0.0,False,True,False
10000.0,91000.0,12.0,8.44,0.0,0.0,28.9,5.0,False,False,False
4800.0,38900.0,10.0,14.04,0.0,2.0,43.3,4.0,True,False,False
8000.0,91000.0,19.0,23.2,0.0,1.0,58.6,2.0,False,False,False
8000.0,157000.0,15.0,15.23,0.0,0.0,67.0,10.0,False,True,False
12000.0,41000.0,8.0,13.35,1.0,0.0,34.2,1.0,False,True,False
17500.0,54996.0,5.0,19.09,3.0,1.0,55.0,7.0,False,False,False
10000.0,65000.0,11.0,8.16,0.0,0.0,82.9,3.0,False,False,False
2400.0,16008.0,10.0,10.79,1.0,3.0,72.4,5.0,True,True,False
23000.0,55000.0,4.0,11.93,1.0,0.0,91.1,10.0,False,True,False
9000.0,65000.0,7.0,13.74,0.0,1.0,91.2,3.0,False,False,False
9250.0,50004.0,5.0,7.1,1.0,0.0,92.8,4.0,False,True,False
5600.0,36500.0,19.0,0.41,1.0,3.0,7.3,0.0,False,True,False
9600.0,60000.0,17.0,14.98,0.0,0.0,47.1,10.0,False,False,True
12000.0,36000.0,2.0,5.8,1.0,0.0,79.8,9.0,False,False,False
8400.0,52800.0,9.0,17.04,1.0,0.0,78.4,2.0,False,False,False
10000.0,60000.0,20.0,14.02,0.0,3.0,48.6,3.0,False,False,False
8500.0,64777.55,8.0,10.6,0.0,0.0,30.4,5.0,False,False,False
15000.0,87050.0,4.0,4.33,2.0,1.0,0.0,0.0,False,True,False
4800.0,20000.0,3.0,11.56,0.0,2.0,0.0,5.0,True,True,False
25000.0,130000.0,14.0,10.54,0.0,1.0,55.4,10.0,False,False,False
12000.0,172000.0,7.0,7.23,0.0,2.0,88.1,10.0,False,False,False
8400.0,70000.0,6.0,8.38,1.0,0.0,55.1,3.0,False,True,False
3600.0,46000.0,12.0,19.57,1.0,0.0,52.2,5.0,True,True,False
10000.0,44000.0,10.0,23.97,0.0,1.0,70.4,5.0,False,False,False
4800.0,63996.0,4.0,10.5,0.0,1.0,0.0,4.0,True,False,False
4200.0,66996.0,4.0,4.71,0.0,3.0,0.0,2.0,False,False,False
7200.0,41316.0,5.0,1.42,0.0,1.0,30.6,5.0,False,False,False
2800.0,50000.0,12.0,17.16,0.0,0.0,75.2,2.0,False,False,False
5000.0,85000.0,8.0,12.55,2.0,0.0,88.8,8.0,False,False,False
10000.0,32000.0,7.0,10.73,0.0,1.0,55.4,2.0,False,True,False
18000.0,95111.0,13.0,14.29,0.0,0.0,70.4,10.0,False,False,False
25000.0,97000.0,13.0,14.83,0.0,1.0,60.9,8.0,False,False,False
5900.0,60000.0,11.0,6.24,0.0,3.0,78.5,10.0,False,False,False
6000.0,32004.0,4.0,4.8,0.0,1.0,88.6,2.0,False,False,False
25000.0,145000.0,10.0,5.19,1.0,0.0,24.6,0.0,False,False,False
9600.0,66800.0,15.0,16.63,0.0,1.0,9.5,10.0,False,False,False
9600.0,34000.0,8.0,15.56,1.0,0.0,53.0,3.0,False,False,False
14500.0,80000.0,16.0,15.96,2.0,0.0,6.1,3.0,False,False,False
5600.0,84000.0,4.0,0.84,0.0,0.0,8.4,5.0,False,True,True
15000.0,66000.0,12.0,22.84,0.0,2.0,83.5,4.0,False,False,False
6400.0,42000.0,7.0,7.34,1.0,3.0,35.4,10.0,False,False,False
9000.0,60000.0,10.0,10.9,0.0,0.0,90.9,0.0,False,False,False
15000.0,70000.0,17.0,15.74,0.0,3.0,57.2,10.0,False,True,False
2000.0,42000.0,12.0,21.63,2.0,3.0,55.1,5.0,False,False,False
25000.0,111549.0,6.0,13.9,1.0,2.0,68.6,10.0,False,True,False
10000.0,24000.0,3.0,0.0,0.0,0.0,0.0,10.0,False,False,False
25000.0,83000.0,14.0,17.61,0.0,0.0,60.5,10.0,False,False,False
8500.0,50004.0,8.0,20.9,6.0,3.0,5.9,8.0,False,True,False
15000.0,72000.0,7.0,20.62,0.0,0.0,80.3,3.0,False,True,False
7500.0,68000.0,8.0,6.07,1.0,0.0,70.1,1.0,False,False,False
9000.0,41004.0,7.0,18.93,1.0,3.0,42.3,3.0,True,True,False
6000.0,40000.0,5.0,3.12,0.0,0.0,29.7,5.0,False,False,False
8000.0,50000.0,8.0,23.71,0.0,1.0,75.9,2.0,False,False,False
10000.0,53004.0,9.0,12.54,0.0,2.0,52.0,3.0,False,True,False
4500.0,27600.0,7.0,22.65,0.0,1.0,67.2,5.0,True,True,False
20000.0,99500.0,6.0,6.4,0.0,0.0,63.0,9.0,False,True,False
8500.0,66000.0,12.0,11.49,0.0,4.0,16.7,5.0,False,False,False
15000.0,96000.0,6.0,11.19,0.0,1.0,9.2,5.0,False,False,False
10000.0,56898.0,12.0,7.26,0.0,1.0,60.5,10.0,True,True,False
10000.0,44000.0,5.0,13.04,0.0,2.0,5.6,5.0,True,True,False
11000.0,35000.0,10.0,1.8,0.0,1.0,12.9,2.0,False,False,False
4200.0,84880.0,9.0,8.61,0.0,0.0,87.9,7.0,False,True,False
6000.0,48600.0,9.0,17.33,0.0,0.0,67.5,5.0,False,False,False
11000.0,41000.0,13.0,18.76,1.0,0.0,34.0,2.0,False,True,False
4800.0,93000.0,10.0,0.52,0.0,3.0,0.8,10.0,False,True,False
24000.0,50000.0,8.0,11.35,0.0,0.0,50.1,8.0,False,True,False
12000.0,140000.0,6.0,7.17,1.0,0.0,17.6,10.0,False,False,False
15000.0,72000.0,6.0,3.72,1.0,0.0,18.2,9.0,False,False,False
14000.0,92000.0,13.0,9.7,0.0,0.0,43.2,5.0,False,True,False
19000.0,42432.0,5.0,18.72,0.0,0.0,29.1,1.0,False,False,False
6000.0,72000.0,21.0,21.92,0.0,1.0,27.5,1.0,False,False,False
7000.0,99996.0,13.0,11.03,1.0,2.0,19.2,2.0,False,True,False
7500.0,44000.0,24.0,22.5,0.0,1.0,82.3,10.0,False,False,False
4800.0,87000.0,25.0,22.3,0.0,1.0,81.2,10.0,False,False,False
12000.0,45806.16,20.0,12.86,0.0,0.0,39.1,5.0,False,False,False
3800.0,30004.0,7.0,14.52,0.0,0.0,18.4,3.0,False,False,False
16800.0,74004.0,12.0,24.52,1.0,0.0,84.3,5.0,True,True,False
25000.0,204000.0,10.0,0.06,1.0,2.0,3.6,10.0,False,False,False
2000.0,30000.0,15.0,10.04,0.0,1.0,52.9,0.0,False,False,False
3000.0,50000.0,7.0,12.94,0.0,0.0,45.5,6.0,False,False,False
7200.0,45000.0,9.0,10.16,2.0,1.0,13.4,1.0,False,False,True
12000.0,94000.0,11.0,0.5,0.0,0.0,44.6,10.0,False,True,False
10750.0,36000.0,10.0,21.73,1.0,2.0,66.2,2.0,True,True,False
10000.0,31000.0,7.0,24.27,0.0,0.0,26.2,2.0,False,True,False
8000.0,156000.0,15.0,20.78,0.0,0.0,72.0,10.0,False,True,False
1500.0,14400.0,4.0,3.85,1.0,0.0,41.0,0.0,False,False,False
25000.0,135000.0,13.0,13.23,0.0,0.0,64.8,6.0,False,True,False
14400.0,102000.0,10.0,10.69,1.0,0.0,32.6,10.0,False,False,False
8000.0,45000.0,7.0,10.67,0.0,1.0,32.2,5.0,False,False,False
4050.0,50500.0,9.0,9.27,0.0,0.0,20.6,0.0,False,False,False
10000.0,74400.0,4.0,2.68,3.0,0.0,58.8,0.0,False,False,False
4000.0,38400.0,5.0,12.56,1.0,0.0,0.5,4.0,True,False,False
7200.0,75000.0,6.0,16.7,0.0,0.0,88.9,10.0,False,False,False
8000.0,70000.0,5.0,5.97,1.0,2.0,29.1,0.0,False,False,True
9800.0,140000.0,10.0,13.73,0.0,2.0,78.9,10.0,False,True,False
6000.0,85000.0,14.0,10.36,0.0,0.0,70.5,10.0,False,True,False
3000.0,38400.0,5.0,11.5,0.0,0.0,98.6,10.0,False,False,False
4000.0,63500.0,16.0,19.5,1.0,2.0,11.4,0.0,False,False,False
3500.0,81000.0,7.0,7.72,0.0,1.0,61.8,5.0,False,False,False
18000.0,72000.0,9.0,10.67,0.0,0.0,64.6,7.0,False,False,False
1000.0,52000.0,5.0,7.02,0.0,0.0,22.2,10.0,False,False,False
5000.0,150000.0,6.0,6.2,0.0,0.0,84.5,4.0,True,False,False
20000.0,81000.0,9.0,19.21,1.0,0.0,56.7,8.0,False,False,False
14400.0,65000.0,9.0,9.53,0.0,2.0,26.8,10.0,False,False,False
12000.0,45600.0,7.0,8.16,0.0,1.0,43.8,5.0,False,False,False
1200.0,75000.0,11.0,20.54,0.0,2.0,40.9,10.0,False,False,False
6500.0,55404.0,5.0,2.17,1.0,1.0,68.7,10.0,False,False,False
17500.0,90000.0,14.0,17.96,0.0,2.0,87.0,2.0,True,True,False
5000.0,65000.0,13.0,22.47,1.0,0.0,51.4,0.0,False,False,False
22750.0,41500.0,13.0,18.3,0.0,2.0,61.3,3.0,False,True,False
4200.0,37000.0,3.0,5.61,1.0,1.0,3.9,6.0,False,True,False
5000.0,44500.0,16.0,17.31,0.0,3.0,73.7,0.0,False,False,False
25000.0,66996.0,12.0,23.52,0.0,1.0,55.4,10.0,False,False,False
15000.0,45000.0,5.0,2.56,1.0,0.0,37.2,10.0,True,True,False
12000.0,45000.0,12.0,18.03,0.0,1.0,16.2,3.0,False,False,False
2000.0,30000.0,9.0,16.8,0.0,2.0,32.4,2.0,False,False,False
6000.0,16320.0,8.0,6.76,0.0,0.0,51.6,0.0,False,True,False
13750.0,24000.0,4.0,9.25,1.0,0.0,88.0,3.0,False,True,False
14500.0,40200.0,11.0,19.4,1.0,0.0,38.8,10.0,False,True,False
15000.0,87000.0,12.0,24.25,0.0,0.0,69.1,5.0,False,False,False
7000.0,51888.0,8.0,22.8,2.0,3.0,84.3,10.0,False,False,False
12000.0,90000.0,12.0,11.07,0.0,2.0,35.3,10.0,False,False,False
24250.0,125000.0,14.0,12.8,0.0,2.0,39.1,9.0,False,True,False
6250.0,43500.0,18.0,15.86,0.0,1.0,68.2,3.0,False,True,False
4000.0,27600.0,8.0,7.13,0.0,0.0,67.0,1.0,False,False,False
5500.0,65000.0,12.0,13.14,0.0,0.0,25.5,9.0,False,False,False
16000.0,45000.0,4.0,24.29,1.0,1.0,59.0,10.0,False,True,False
10000.0,36000.0,3.0,4.3,0.0,0.0,74.9,3.0,False,False,False
