loan_amnt,annual_inc,open_acc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,term,grade,emp_length,home_ownership,purpose,defaulted
17000.0,75000.0,13.0,10.37,1.0,0.0,23.0,0.0,12395.0,25.8,38.0,0.0,60,B,1,MORTGAGE,major_purchase,False
14000.0,96500.0,10.0,5.47,0.0,1.0,37.0,0.0,29682.0,95.4,12.0,0.0,36,E,1,MORTGAGE,debt_consolidation,False
6000.0,32400.0,10.0,20.85,0.0,2.0,28.0,0.0,10932.0,18.5,19.0,0.0,60,C,2,MORTGAGE,major_purchase,False
16000.0,31000.0,8.0,7.74,0.0,2.0,35.0,0.0,10028.0,40.6,16.0,0.0,60,D,2,MORTGAGE,major_purchase,False
12000.0,110000.0,16.0,8.03,2.0,2.0,14.0,0.0,3714.0,12.5,40.0,0.0,36,C,10,MORTGAGE,vacation,False
6000.0,82000.0,15.0,11.22,0.0,0.0,35.0,1.0,11108.0,31.2,22.0,1.0,60,D,8,RENT,moving,False
25000.0,244000.0,8.0,5.33,2.0,0.0,19.0,0.0,18477.0,4.1,26.0,0.0,60,C,10,MORTGAGE,home_improvement,False
8400.0,80000.0,6.0,12.46,0.0,2.0,50.0,0.0,13871.0,95.7,26.0,0.0,60,C,10,MORTGAGE,home_improvement,False
3050.0,30000.0,5.0,3.36,1.0,1.0,18.0,0.0,3657.0,13.4,15.0,0.0,36,A,10,MORTGAGE,debt_consolidation,False
13500.0,68000.0,11.0,13.18,0.0,3.0,78.0,0.0,14500.0,40.1,30.0,0.0,60,B,5,MORTGAGE,debt_consolidation,False
17000.0,72000.0,19.0,11.92,0.0,0.0,38.0,0.0,16159.0,40.7,49.0,0.0,60,B,3,RENT,debt_consolidation,False
12800.0,85000.0,8.0,8.75,1.0,1.0,12.0,0.0,11944.0,51.7,25.0,0.0,36,B,5,RENT,debt_consolidation,False
4800.0,110000.0,8.0,10.97,1.0,0.0,12.0,0.0,0.0,0.0,21.0,0.0,36,A,10,MORTGAGE,major_purchase,False
17000.0,100000.0,10.0,13.0,0.0,2.0,63.0,0.0,12899.0,57.4,15.0,0.0,36,C,0,MORTGAGE,debt_consolidation,False
10000.0,127000.0,15.0,12.59,0.0,1.0,30.0,0.0,13375.0,30.5,27.0,0.0,60,E,10,MORTGAGE,home_improvement,False
4800.0,125000.0,7.0,1.36,0.0,0.0,40.0,0.0,3016.0,11.4,24.0,0.0,36,A,6,RENT,other,False
25000.0,77000.0,9.0,20.97,0.0,1.0,42.0,0.0,35669.0,87.6,21.0,0.0,36,D,1,RENT,debt_consolidation,False
25000.0,63000.0,15.0,11.58,1.0,1.0,14.0,0.0,33020.0,37.2,38.0,0.0,36,B,10,MORTGAGE,credit_card,False
20000.0,80000.0,8.0,14.28,0.0,2.0,45.0,0.0,7731.0,42.7,23.0,0.0,36,C,3,RENT,wedding,False
12000.0,51480.0,5.0,4.29,0.0,1.0,78.0,0.0,1.0,0.0,19.0,0.0,36,A,7,MORTGAGE,home_improvement,False
12000.0,72000.0,10.0,11.88,0.0,0.0,59.0,0.0,8391.0,52.8,22.0,0.0,36,D,5,MORTGAGE,debt_consolidation,False
16000.0,70000.0,10.0,11.95,0.0,1.0,28.0,0.0,10530.0,59.5,21.0,0.0,36,D,8,MORTGAGE,debt_consolidation,False
6000.0,69996.0,4.0,1.9,1.0,0.0,5.0,0.0,2997.0,69.6,20.0,0.0,36,B,0,MORTGAGE,debt_consolidation,False
6000.0,30000.0,7.0,24.92,0.0,0.0,30.0,0.0,2923.0,73.1,32.0,0.0,36,B,3,RENT,debt_consolidation,False
6250.0,20004.0,11.0,19.68,0.0,0.0,74.0,0.0,15330.0,28.5,21.0,0.0,36,B,2,OWN,debt_consolidation,False
15000.0,54996.0,2.0,4.58,1.0,1.0,6.0,0.0,0.0,0.0,25.0,0.0,36,D,10,MORTGAGE,debt_consolidation,True
5000.0,90000.0,4.0,3.6,0.0,0.0,74.0,0.0,15530.0,89.3,19.0,0.0,36,B,2,MORTGAGE,major_purchase,False
25000.0,100000.0,13.0,20.78,0.0,1.0,47.0,0.0,27618.0,35.5,19.0,0.0,36,D,8,RENT,other,False
6000.0,50000.0,9.0,17.16,0.0,0.0,35.0,1.0,9840.0,66.0,27.0,1.0,36,C,0,MORTGAGE,debt_consolidation,True
6000.0,98700.0,11.0,16.74,0.0,2.0,67.0,0.0,8613.0,56.7,25.0,0.0,36,B,10,MORTGAGE,debt_consolidation,False
8000.0,48000.0,14.0,22.25,1.0,3.0,19.0,1.0,8784.0,73.2,30.0,1.0,36,D,3,RENT,debt_consolidation,True
5000.0,69996.0,19.0,18.52,0.0,0.0,36.0,0.0,55305.0,22.7,34.0,0.0,36,B,10,MORTGAGE,other,False
8000.0,58000.0,17.0,22.49,1.0,3.0,23.0,0.0,6637.0,24.0,25.0,0.0,36,C,8,MORTGAGE,credit_card,False
8400.0,48000.0,9.0,22.43,0.0,0.0,30.0,0.0,27869.0,46.2,21.0,0.0,36,B,4,RENT,credit_card,False
1600.0,23000.0,7.0,11.22,0.0,0.0,50.0,0.0,2916.0,50.3,16.0,0.0,36,C,2,RENT,renewable_energy,False
9600.0,90000.0,12.0,18.68,1.0,1.0,23.0,0.0,5144.0,65.9,24.0,0.0,36,C,7,MORTGAGE,debt_consolidation,True
5000.0,70000.0,6.0,3.63,0.0,0.0,75.0,0.0,2764.0,26.6,9.0,0.0,36,B,1,MORTGAGE,debt_consolidation,False
7750.0,65619.0,9.0,19.91,0.0,2.0,32.0,0.0,6448.0,96.6,24.0,0.0,36,D,10,MORTGAGE,debt_consolidation,True
5000.0,29865.0,8.0,19.37,0.0,2.0,51.0,0.0,1868.0,38.9,13.0,0.0,36,B,8,RENT,major_purchase,True
19200.0,60000.0,8.0,16.54,0.0,1.0,50.0,0.0,11370.0,34.0,26.0,0.0,60,C,10,MORTGAGE,debt_consolidation,False
7500.0,47000.0,7.0,21.96,0.0,0.0,55.0,0.0,4663.0,45.2,13.0,0.0,36,B,5,MORTGAGE,other,False
5000.0,32004.0,5.0,16.46,0.0,2.0,38.0,0.0,1491.0,40.3,16.0,0.0,36,C,5,RENT,home_improvement,False
7200.0,98500.0,11.0,8.58,0.0,0.0,61.0,0.0,8172.0,69.3,19.0,0.0,36,C,5,RENT,vacation,False
5000.0,45000.0,13.0,14.37,1.0,2.0,21.0,0.0,1908.0,79.5,17.0,0.0,60,D,0,RENT,debt_consolidation,False
10000.0,66384.0,10.0,16.12,0.0,0.0,32.0,0.0,6034.0,27.7,26.0,0.0,36,A,3,MORTGAGE,credit_card,False
17000.0,75000.0,8.0,20.77,0.0,1.0,37.0,0.0,69905.0,28.3,15.0,0.0,36,B,7,MORTGAGE,debt_consolidation,False
3000.0,49000.0,11.0,7.67,1.0,0.0,22.0,0.0,2999.0,53.7,20.0,0.0,60,D,6,MORTGAGE,debt_consolidation,False
3000.0,33189.0,6.0,21.91,0.0,0.0,75.0,0.0,20390.0,97.1,16.0,0.0,36,B,4,RENT,moving,False
16500.0,40000.0,6.0,20.49,0.0,2.0,65.0,0.0,4796.0,31.3,14.0,0.0,60,D,0,RENT,credit_card,True
14400.0,41000.0,11.0,19.46,0.0,1.0,30.0,0.0,5787.0,45.9,28.0,0.0,60,D,2,RENT,debt_consolidation,False
3475.0,46000.0,13.0,19.15,0.0,1.0,39.0,0.0,5438.0,32.4,20.0,0.0,60,E,3,MORTGAGE,major_purchase,True
7000.0,100000.0,14.0,7.98,2.0,1.0,7.0,0.0,27934.0,61.7,31.0,0.0,36,C,10,MORTGAGE,major_purchase,False
24000.0,93000.0,11.0,10.77,1.0,2.0,11.0,0.0,2594.0,13.4,40.0,0.0,60,C,5,MORTGAGE,debt_consolidation,False
6500.0,60000.0,3.0,15.22,0.0,2.0,38.0,0.0,12017.0,69.5,16.0,0.0,36,E,10,OWN,major_purchase,False
1500.0,54000.0,3.0,17.27,0.0,1.0,54.0,1.0,113.0,16.1,6.0,1.0,36,C,1,RENT,other,False
7000.0,90000.0,12.0,15.39,0.0,0.0,67.0,0.0,11612.0,22.1,40.0,0.0,36,A,10,OWN,major_purchase,False
2500.0,60000.0,9.0,14.42,2.0,0.0,12.0,0.0,874.0,41.6,13.0,0.0,36,C,6,MORTGAGE,debt_consolidation,False
6000.0,70500.0,12.0,12.15,0.0,0.0,29.0,0.0,15135.0,72.4,22.0,0.0,60,D,10,RENT,other,False
14500.0,40000.0,9.0,19.53,0.0,0.0,54.0,0.0,16365.0,80.6,24.0,0.0,60,F,8,RENT,debt_consolidation,False
4000.0,40000.0,6.0,4.14,1.0,3.0,16.0,0.0,1942.0,43.2,23.0,0.0,36,A,1,MORTGAGE,debt_consolidation,False
14400.0,54000.0,18.0,16.29,0.0,0.0,71.0,0.0,14069.0,79.9,19.0,0.0,60,D,0,RENT,debt_consolidation,False
25000.0,103000.0,9.0,8.0,2.0,0.0,12.0,0.0,72012.0,32.4,37.0,0.0,60,G,3,MORTGAGE,credit_card,False
11000.0,48000.0,12.0,20.1,0.0,0.0,69.0,0.0,10848.0,63.8,19.0,0.0,60,C,2,RENT,debt_consolidation,False
6000.0,57550.0,11.0,11.11,0.0,3.0,60.0,0.0,2430.0,14.1,25.0,0.0,60,F,2,MORTGAGE,debt_consolidation,False
12800.0,48200.0,14.0,21.49,1.0,2.0,5.0,0.0,10819.0,49.5,25.0,0.0,36,D,10,RENT,credit_card,True
20400.0,90000.0,17.0,7.0,0.0,2.0,30.0,0.0,10196.0,15.7,29.0,0.0,60,C,10,MORTGAGE,debt_consolidation,False
8000.0,70000.0,11.0,11.55,0.0,0.0,78.0,1.0,8609.0,69.4,22.0,1.0,36,B,0,MORTGAGE,major_purchase,False
8900.0,85200.0,9.0,15.27,1.0,0.0,7.0,1.0,7569.0,54.5,26.0,1.0,36,C,5,MORTGAGE,major_purchase,False
13000.0,57000.0,8.0,11.96,0.0,4.0,45.0,0.0,5558.0,11.9,26.0,0.0,36,A,4,MORTGAGE,major_purchase,False
14400.0,40000.0,5.0,10.95,0.0,0.0,30.0,0.0,7220.0,71.5,13.0,0.0,60,D,1,RENT,debt_consolidation,False
11500.0,47000.0,7.0,22.26,3.0,2.0,14.0,0.0,5468.0,84.1,41.0,0.0,60,E,2,MORTGAGE,credit_card,False
8000.0,34000.0,8.0,12.19,0.0,2.0,71.0,1.0,6342.0,68.9,11.0,0.0,60,E,10,RENT,medical,True
4800.0,63624.0,2.0,5.68,0.0,1.0,51.0,0.0,0.0,0.0,8.0,0.0,60,D,10,RENT,other,True
23000.0,120000.0,11.0,13.34,0.0,1.0,31.0,0.0,44950.0,66.7,46.0,0.0,36,B,1,MORTGAGE,credit_card,False
10200.0,50004.0,10.0,24.55,0.0,0.0,58.0,0.0,14827.0,96.6,26.0,0.0,36,D,10,RENT,debt_consolidation,False
21250.0,56000.0,24.0,21.69,0.0,1.0,74.0,0.0,26066.0,36.8,44.0,0.0,36,D,10,RENT,credit_card,False
8500.0,38000.0,5.0,15.06,0.0,0.0,80.0,0.0,8022.0,57.3,11.0,0.0,60,B,2,MORTGAGE,debt_consolidation,False
5000.0,85000.0,9.0,13.47,1.0,3.0,14.0,0.0,12436.0,93.5,27.0,0.0,36,C,0,MORTGAGE,debt_consolidation,False
18000.0,120000.0,14.0,15.0,1.0,0.0,8.0,0.0,24411.0,82.6,26.0,0.0,60,E,3,MORTGAGE,credit_card,False
7500.0,57900.0,18.0,4.93,1.0,1.0,22.0,0.0,10236.0,32.9,50.0,0.0,60,B,5,RENT,moving,False
7000.0,76000.0,6.0,9.06,2.0,0.0,2.0,0.0,349.0,25.9,28.0,0.0,36,B,10,RENT,debt_consolidation,False
5000.0,46000.0,8.0,2.24,0.0,0.0,63.0,0.0,3814.0,24.4,15.0,0.0,36,B,9,MORTGAGE,home_improvement,False
3000.0,45996.0,7.0,4.7,3.0,1.0,7.0,0.0,0.0,0.0,11.0,0.0,36,C,2,RENT,other,True
3500.0,42000.0,11.0,4.89,0.0,0.0,70.0,0.0,5988.0,58.3,15.0,0.0,36,C,5,RENT,major_purchase,False
1200.0,40000.0,24.0,15.15,0.0,0.0,28.0,0.0,5330.0,84.6,30.0,0.0,36,D,5,RENT,other,False
10000.0,99996.0,8.0,7.64,0.0,0.0,54.0,0.0,0.0,0.0,30.0,0.0,36,C,5,MORTGAGE,other,False
4800.0,65004.0,10.0,20.42,1.0,3.0,17.0,0.0,13428.0,64.9,46.0,0.0,36,B,0,RENT,debt_consolidation,True
7500.0,120000.0,8.0,4.46,0.0,0.0,43.0,0.0,2278.0,45.6,21.0,0.0,60,C,0,RENT,other,False
3800.0,65000.0,11.0,15.45,1.0,0.0,14.0,0.0,9266.0,23.0,34.0,0.0,36,B,10,MORTGAGE,major_purchase,False
12000.0,106000.0,10.0,16.3,0.0,0.0,29.0,0.0,75881.0,42.7,22.0,0.0,60,B,10,MORTGAGE,home_improvement,False
6000.0,14400.0,11.0,11.25,0.0,0.0,67.0,0.0,2362.0,35.3,16.0,0.0,60,C,0,RENT,debt_consolidation,True
2500.0,57600.0,6.0,12.79,0.0,0.0,30.0,0.0,1553.0,86.3,18.0,0.0,36,C,10,RENT,medical,False
7500.0,55000.0,13.0,10.25,0.0,1.0,47.0,0.0,2380.0,24.8,20.0,0.0,36,D,3,MORTGAGE,debt_consolidation,False
10000.0,130000.0,16.0,3.16,0.0,2.0,30.0,0.0,2301.0,4.3,42.0,0.0,60,B,10,MORTGAGE,small_business,False
3000.0,90000.0,10.0,13.77,1.0,0.0,4.0,0.0,11895.0,48.7,26.0,0.0,36,A,3,MORTGAGE,home_improvement,False
12000.0,45000.0,6.0,5.23,1.0,2.0,22.0,0.0,9046.0,42.5,20.0,0.0,36,A,9,RENT,car,False
6000.0,46500.0,10.0,12.72,0.0,1.0,26.0,0.0,4942.0,55.5,27.0,0.0,36,D,2,OWN,debt_consolidation,False
20000.0,90064.0,11.0,20.07,0.0,0.0,25.0,0.0,3307.0,26.7,32.0,0.0,60,D,2,RENT,debt_consolidation,False
7000.0,40040.0,7.0,11.69,0.0,0.0,53.0,0.0,7447.0,87.6,23.0,0.0,36,C,0,RENT,debt_consolidation,False
3325.0,75000.0,3.0,5.06,0.0,1.0,38.0,0.0,5350.0,79.9,16.0,0.0,36,D,0,RENT,debt_consolidation,True
10000.0,53292.0,23.0,24.45,2.0,0.0,10.0,0.0,4542.0,64.5,37.0,0.0,36,D,4,RENT,other,True
15000.0,63129.36,15.0,7.66,0.0,0.0,66.0,0.0,13877.0,86.3,20.0,0.0,60,F,10,RENT,debt_consolidation,True
6000.0,24000.0,8.0,7.85,0.0,2.0,40.0,1.0,3646.0,77.6,22.0,0.0,60,D,1,RENT,home_improvement,False
10000.0,84000.0,9.0,14.07,1.0,0.0,20.0,0.0,12062.0,26.9,34.0,0.0,36,B,3,MORTGAGE,major_purchase,False
6000.0,71000.0,6.0,12.27,0.0,1.0,25.0,0.0,1797.0,78.1,23.0,0.0,36,C,10,MORTGAGE,home_improvement,False
12000.0,65000.0,5.0,0.28,1.0,0.0,15.0,0.0,383.0,15.3,11.0,0.0,36,C,7,RENT,small_business,False
7000.0,24000.0,13.0,1.2,0.0,0.0,28.0,0.0,1817.0,14.9,29.0,0.0,36,B,2,OWN,other,True
12000.0,51000.0,7.0,4.05,0.0,1.0,33.0,0.0,1481.0,17.6,21.0,0.0,60,B,2,RENT,educational,False
7400.0,71000.0,13.0,17.83,0.0,0.0,54.0,0.0,6093.0,44.5,23.0,0.0,36,D,2,MORTGAGE,debt_consolidation,False
25000.0,90000.0,15.0,14.43,0.0,1.0,76.0,0.0,25563.0,78.8,36.0,0.0,36,D,7,RENT,debt_consolidation,False
4900.0,38400.0,6.0,23.75,2.0,0.0,11.0,0.0,1528.0,53.3,21.0,0.0,36,B,2,RENT,wedding,True
3000.0,128000.0,12.0,19.64,0.0,3.0,56.0,0.0,17107.0,75.4,46.0,0.0,36,C,10,MORTGAGE,home_improvement,False
12000.0,96672.0,13.0,8.35,3.0,2.0,6.0,0.0,87722.0,33.5,35.0,0.0,60,D,10,MORTGAGE,debt_consolidation,False
20000.0,50400.0,7.0,4.24,0.0,1.0,43.0,0.0,6220.0,33.3,12.0,0.0,60,E,10,MORTGAGE,debt_consolidation,True
12250.0,32088.0,6.0,21.77,0.0,0.0,51.0,0.0,13220.0,81.1,20.0,0.0,60,D,0,RENT,credit_card,False
5100.0,61150.0,10.0,14.31,1.0,1.0,6.0,0.0,5186.0,42.2,20.0,0.0,36,B,0,RENT,debt_consolidation,False
20000.0,98400.0,9.0,9.56,2.0,0.0,10.0,0.0,9706.0,53.9,21.0,0.0,36,D,10,MORTGAGE,debt_consolidation,False
16800.0,76000.0,7.0,15.36,0.0,0.0,41.0,0.0,14024.0,47.5,14.0,0.0,60,D,2,MORTGAGE,credit_card,False
12000.0,75000.0,13.0,11.18,0.0,1.0,69.0,1.0,11769.0,41.3,33.0,1.0,36,B,8,MORTGAGE,credit_card,False
8500.0,50600.0,16.0,15.89,0.0,0.0,78.0,0.0,949.0,8.7,45.0,0.0,36,A,2,MORTGAGE,major_purchase,False
9900.0,50000.0,9.0,11.3,1.0,0.0,3.0,0.0,10259.0,81.4,19.0,0.0,36,C,1,RENT,debt_consolidation,False
12800.0,40000.0,18.0,17.28,0.0,1.0,76.0,0.0,25468.0,81.6,39.0,0.0,60,E,4,MORTGAGE,debt_consolidation,True
6000.0,72000.0,6.0,9.9,0.0,0.0,30.0,0.0,4787.0,34.3,12.0,0.0,36,C,4,RENT,debt_consolidation,True
3500.0,68000.0,7.0,13.92,0.0,2.0,72.0,0.0,10542.0,16.9,21.0,0.0,36,A,9,MORTGAGE,car,False
4900.0,120000.0,9.0,3.88,1.0,2.0,23.0,0.0,904.0,4.1,44.0,0.0,36,A,10,MORTGAGE,other,False
3000.0,32400.0,3.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,9.0,0.0,36,E,5,RENT,other,False
3500.0,17280.0,15.0,9.58,0.0,0.0,31.0,0.0,3962.0,32.2,18.0,0.0,36,D,0,RENT,debt_consolidation,False
2500.0,32868.0,4.0,20.52,0.0,0.0,25.0,1.0,665.0,15.5,7.0,0.0,36,C,2,OWN,medical,False
10000.0,42500.0,10.0,10.0,0.0,0.0,47.0,0.0,4175.0,14.8,15.0,0.0,36,A,2,RENT,debt_consolidation,False
10000.0,120000.0,9.0,2.95,0.0,3.0,32.0,0.0,1156.0,8.9,15.0,0.0,36,A,3,RENT,wedding,False
8400.0,65280.0,13.0,22.19,0.0,1.0,28.0,0.0,19165.0,59.3,18.0,0.0,36,C,0,RENT,debt_consolidation,False
1500.0,31200.0,11.0,0.65,1.0,0.0,20.0,0.0,524.0,30.8,21.0,0.0,36,B,10,RENT,major_purchase,False
9250.0,36707.0,8.0,24.32,0.0,2.0,71.0,0.0,6637.0,92.2,14.0,0.0,36,D,3,RENT,debt_consolidation,False
20000.0,53604.0,6.0,1.21,0.0,1.0,36.0,0.0,1267.0,10.9,25.0,0.0,60,B,10,OWN,home_improvement,False
7000.0,71000.0,15.0,8.69,0.0,0.0,72.0,0.0,12318.0,68.4,26.0,0.0,36,C,10,RENT,credit_card,False
11200.0,100016.0,15.0,11.04,0.0,2.0,30.0,0.0,13747.0,24.7,27.0,0.0,36,C,10,RENT,other,False
10000.0,37000.0,9.0,16.86,0.0,0.0,37.0,0.0,10217.0,62.7,14.0,0.0,36,C,4,RENT,debt_consolidation,False
8000.0,32400.0,10.0,18.59,0.0,0.0,30.0,0.0,5285.0,21.7,15.0,0.0,60,D,10,RENT,house,False
25000.0,72136.0,3.0,16.57,0.0,0.0,34.0,0.0,13567.0,54.5,15.0,0.0,36,F,7,RENT,debt_consolidation,False
3000.0,47004.0,9.0,3.57,0.0,1.0,67.0,0.0,3748.0,63.6,14.0,0.0,36,B,10,RENT,debt_consolidation,False
12000.0,28350.0,5.0,11.64,0.0,0.0,40.0,0.0,4319.0,25.7,30.0,0.0,60,B,4,RENT,debt_consolidation,False
14000.0,60000.0,5.0,6.78,1.0,0.0,11.0,0.0,13944.0,53.0,10.0,0.0,36,B,8,OWN,debt_consolidation,False
8400.0,68000.0,21.0,17.82,0.0,2.0,80.0,0.0,11480.0,20.4,34.0,0.0,36,A,2,RENT,debt_consolidation,False
7800.0,66000.0,13.0,19.11,0.0,3.0,76.0,0.0,5007.0,34.5,44.0,0.0,36,A,0,MORTGAGE,home_improvement,False
6000.0,68004.0,6.0,1.78,0.0,0.0,28.0,0.0,2846.0,33.5,38.0,0.0,36,B,2,MORTGAGE,home_improvement,False
6000.0,75000.0,11.0,13.81,0.0,1.0,48.0,0.0,7092.0,76.3,18.0,0.0,36,D,10,RENT,other,False
25000.0,107280.0,10.0,12.83,1.0,0.0,22.0,0.0,24871.0,88.5,19.0,0.0,36,E,4,MORTGAGE,debt_consolidation,False
5125.0,60000.0,6.0,10.16,0.0,0.0,34.0,0.0,12674.0,81.2,17.0,0.0,36,B,2,RENT,credit_card,False
12500.0,80000.0,16.0,16.5,0.0,2.0,63.0,0.0,5628.0,65.4,40.0,0.0,60,D,10,MORTGAGE,debt_consolidation,False
5000.0,80000.0,12.0,7.0,0.0,1.0,30.0,0.0,15840.0,53.0,16.0,0.0,36,B,8,MORTGAGE,major_purchase,False
6000.0,34800.0,13.0,24.26,1.0,0.0,21.0,0.0,0.0,0.0,14.0,0.0,60,E,2,RENT,other,False
1500.0,65004.0,10.0,4.14,0.0,1.0,34.0,0.0,7171.0,38.3,22.0,0.0,36,A,7,MORTGAGE,major_purchase,False
10500.0,50000.0,9.0,20.95,0.0,1.0,31.0,0.0,5236.0,59.5,23.0,0.0,36,D,0,RENT,other,True
2400.0,64800.0,8.0,11.11,0.0,0.0,26.0,0.0,13036.0,78.5,24.0,0.0,36,C,10,MORTGAGE,educational,False
12000.0,52000.0,11.0,10.32,0.0,3.0,52.0,0.0,16733.0,45.6,20.0,0.0,36,C,1,RENT,credit_card,False
6000.0,82000.0,6.0,17.31,0.0,1.0,58.0,0.0,48614.0,62.6,21.0,0.0,36,B,8,MORTGAGE,credit_card,True
18125.0,75971.76,5.0,4.94,0.0,0.0,71.0,0.0,8885.0,86.3,16.0,0.0,36,D,10,MORTGAGE,debt_consolidation,False
8500.0,110000.0,18.0,24.91,0.0,3.0,81.0,0.0,9440.0,22.4,51.0,0.0,36,A,0,MORTGAGE,debt_consolidation,False
4000.0,50000.0,14.0,15.34,0.0,2.0,34.0,0.0,2581.0,18.4,29.0,0.0,60,D,10,MORTGAGE,major_purchase,False
13750.0,48000.0,5.0,22.57,0.0,0.0,27.0,0.0,1465.0,66.6,23.0,0.0,60,E,9,RENT,debt_consolidation,False
7500.0,69654.78,5.0,0.0,0.0,2.0,76.0,0.0,0.0,0.0,21.0,0.0,36,C,10,MORTGAGE,home_improvement,False
25000.0,90000.0,9.0,11.28,0.0,0.0,59.0,0.0,26317.0,79.5,14.0,0.0,36,D,2,RENT,debt_consolidation,False
14000.0,60000.0,4.0,17.4,1.0,0.0,16.0,0.0,2592.0,10.9,16.0,0.0,60,B,6,RENT,debt_consolidation,False
3200.0,30000.0,6.0,12.08,1.0,3.0,22.0,0.0,1037.0,49.4,11.0,0.0,60,C,2,RENT,home_improvement,False
10000.0,120000.0,8.0,15.84,1.0,1.0,12.0,0.0,8130.0,55.0,13.0,0.0,36,C,4,RENT,other,False
8000.0,60000.0,20.0,23.74,0.0,1.0,67.0,1.0,16041.0,76.0,38.0,0.0,36,B,1,RENT,debt_consolidation,True
8000.0,29000.0,16.0,21.43,0.0,0.0,62.0,0.0,10676.0,80.9,26.0,0.0,60,D,5,RENT,debt_consolidation,True
22000.0,65000.0,10.0,9.51,3.0,2.0,21.0,0.0,3041.0,72.4,42.0,0.0,36,E,6,MORTGAGE,debt_consolidation,False
2100.0,54996.0,6.0,3.84,0.0,2.0,40.0,0.0,2536.0,17.3,16.0,0.0,60,C,3,OWN,major_purchase,True
5000.0,120000.0,13.0,14.8,0.0,2.0,25.0,0.0,1783.0,23.8,33.0,0.0,36,D,3,RENT,other,True
18000.0,115956.0,11.0,15.77,0.0,3.0,72.0,0.0,7774.0,93.3,38.0,0.0,60,F,10,MORTGAGE,debt_consolidation,False
4000.0,19200.0,10.0,24.38,0.0,0.0,52.0,0.0,10068.0,69.4,19.0,0.0,36,B,5,RENT,debt_consolidation,False
25000.0,60000.0,8.0,21.32,0.0,0.0,69.0,0.0,11620.0,59.9,22.0,0.0,60,C,6,MORTGAGE,debt_consolidation,False
8000.0,84000.0,9.0,10.77,0.0,1.0,43.0,1.0,6407.0,58.2,22.0,1.0,60,D,6,MORTGAGE,major_purchase,False
2500.0,18720.0,5.0,9.49,0.0,2.0,72.0,0.0,6785.0,90.5,9.0,0.0,36,B,10,OWN,other,False
13000.0,55000.0,7.0,11.74,0.0,2.0,39.0,0.0,11195.0,76.2,33.0,0.0,36,C,4,MORTGAGE,credit_card,False
5000.0,36672.0,3.0,13.61,0.0,0.0,69.0,0.0,3028.0,84.1,10.0,0.0,60,C,10,RENT,major_purchase,True
4000.0,58000.0,11.0,4.3,0.0,1.0,45.0,0.0,1078.0,5.6,26.0,0.0,36,A,3,MORTGAGE,wedding,False
5400.0,90000.0,10.0,2.55,1.0,1.0,18.0,0.0,203.0,1.5,28.0,0.0,60,D,10,MORTGAGE,home_improvement,False
25000.0,65004.0,15.0,22.95,0.0,1.0,74.0,0.0,17546.0,30.9,36.0,0.0,36,B,3,MORTGAGE,other,False
15000.0,85000.0,8.0,14.91,4.0,1.0,10.0,0.0,3954.0,39.1,43.0,0.0,60,C,0,RENT,debt_consolidation,False
5500.0,60000.0,17.0,15.2,0.0,0.0,77.0,0.0,8769.0,71.5,22.0,0.0,36,C,2,RENT,medical,True
12000.0,72000.0,21.0,23.62,1.0,1.0,4.0,0.0,9582.0,43.4,32.0,0.0,60,E,10,MORTGAGE,vacation,True
5000.0,65000.0,8.0,0.48,0.0,1.0,45.0,0.0,514.0,22.3,23.0,0.0,60,E,10,MORTGAGE,small_business,False
10000.0,24000.0,18.0,17.95,0.0,0.0,75.0,0.0,3913.0,8.4,37.0,0.0,60,B,2,RENT,debt_consolidation,False
10000.0,54000.0,5.0,11.49,1.0,0.0,17.0,0.0,322.0,3.7,22.0,0.0,60,E,4,RENT,small_business,False
25000.0,60000.0,10.0,13.42,0.0,2.0,47.0,0.0,30535.0,69.6,39.0,0.0,60,C,5,RENT,credit_card,True
2000.0,45600.0,11.0,11.5,3.0,0.0,3.0,0.0,3183.0,23.8,38.0,0.0,36,A,9,MORTGAGE,credit_card,False
6250.0,26400.0,2.0,16.95,3.0,0.0,7.0,0.0,4279.0,83.9,7.0,0.0,60,F,10,RENT,debt_consolidation,True
15000.0,130000.0,10.0,4.03,0.0,3.0,40.0,0.0,4014.0,37.5,21.0,0.0,60,D,2,MORTGAGE,home_improvement,True
12800.0,141996.0,10.0,11.66,0.0,3.0,26.0,0.0,9001.0,32.4,35.0,0.0,36,D,2,MORTGAGE,debt_consolidation,True
10000.0,42000.0,6.0,7.94,0.0,0.0,63.0,0.0,8658.0,52.2,10.0,0.0,36,D,3,MORTGAGE,debt_consolidation,False
12000.0,95142.0,13.0,16.56,0.0,3.0,74.0,0.0,13187.0,72.1,17.0,0.0,36,D,10,MORTGAGE,debt_consolidation,False
12000.0,34500.0,6.0,18.09,0.0,0.0,26.0,0.0,3338.0,42.6,19.0,0.0,36,B,4,RENT,debt_consolidation,False
19000.0,60000.0,13.0,16.72,0.0,1.0,56.0,0.0,10718.0,97.4,35.0,0.0,60,D,2,RENT,debt_consolidation,False
4000.0,80000.0,12.0,13.86,0.0,0.0,43.0,0.0,9638.0,27.7,20.0,0.0,60,A,5,MORTGAGE,debt_consolidation,True
